i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
75;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.24331740131409427;5.892055637158251;4.46515297601106;-2.5011221380710156;1.1014722393835397;0.4137026369571686;0.04414277523756027;0.32017889618873596;0.41605102623474993;1.4644968234301992;2.637882052966035;0.5;-0.29878638687254294;-0.4009073396929159;0.3838239982699143;0.004052041268268677;0.5462133884429932;-0.15992647409439087;0.31271013617515564;0.5691445711158457;1.8556264934515347;3.7592821960814105;0.3;0.26756225881606926;0.1356850679229028;0.5729696143246001;-0.1463579673021006;0.01816999912261963;0.48309198021888733;0.30800044536590576;0.48343356339824173;0.03759416228300928;1.5257469719062495;0.5771505395996356;0.5765649911795331;0.025991466028207164;0.07582649824057294;0.48569112682170806;
76;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.23634760200483135;5.927845192677873;4.487847253609559;-2.4962356721287167;0.9983520464502416;0.40951213240623474;0.02979164943099022;0.3254929482936859;0.410594360608765;1.4981751355049238;2.648591636476781;0.5;-0.3007418320016204;-0.39944254966679393;0.3794379492060727;-0.010152605535689176;0.5504794120788574;-0.15991447865962982;0.3109256327152252;0.5732366209582791;1.8535152500066372;3.7753300498533497;0.3;0.2521738348486435;0.16250648300215312;0.5756967955637218;-0.14366383035941452;0.028272293508052826;0.48542025685310364;0.3081589341163635;0.48624289027556855;0.05817719643660976;1.560296152837944;0.5703077174110903;0.5702762784453216;0.005988220203201429;0.08529992135258499;0.48601907887342377;
77;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.23103713180546542;5.958101860737843;4.508499229506297;-2.5055698463430445;0.9228837642105323;0.4067915380001068;0.017820162698626518;0.3257197141647339;0.4071816714773614;1.5270176955820498;2.66330347508629;0.5;-0.2970003185528976;-0.4022322846061432;0.37709150614481707;-0.0224030657619878;0.55414217710495;-0.160129114985466;0.3091590702533722;0.5768144293554404;1.8521011420237934;3.7895979835600477;0.3;0.23920360558597334;0.18105699399545463;0.5780625376635473;-0.14202341558592055;0.03812399134039879;0.49147799611091614;0.3086135685443878;0.4929544191676594;0.07741506435050459;1.612998048813572;0.5640225879217465;0.563520404479526;-0.02379565971297452;0.09447603178835139;0.4890984301396187;
78;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.21606719229280044;6.010979085819342;4.522834912424928;-2.4858658315587694;0.8328711217312659;0.41018569469451904;-0.00276636378839612;0.3196619749069214;0.4101950230081235;1.5775403987692802;2.7262940017461936;0.5;-0.3048677435420585;-0.39630248415518876;0.3796989203403132;-0.042396612203914996;0.5584395527839661;-0.1599472314119339;0.30700063705444336;0.5808940100826473;1.8497466201295245;3.8048968661684346;0.3;0.2219597932202961;0.20182628717192266;0.5806355321059957;-0.13976460269474164;0.04450511559844017;0.4965142011642456;0.3087460398674011;0.4985048217140928;0.08939622537486666;1.6527168000088046;0.5596294737127436;0.5577526970401652;-0.04579385103290766;0.10028038530245668;0.49193481606095485;
79;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.20484191208983515;6.052904506641283;4.5379210242229355;-2.5014455957047663;0.7614397144707367;0.41358914971351624;-0.018522758036851883;0.3124915659427643;0.41400371656066215;1.6155518263812454;2.7802657779783058;0.5;-0.29865669470511486;-0.4010039634564923;0.38372348024300473;-0.05862315438250111;0.5628379583358765;-0.15882600843906403;0.30664628744125366;0.5848181497699806;1.8458326269195489;3.817729205241173;0.3;0.20698928629596455;0.21715302290939267;0.5835368869654729;-0.13711070614812476;0.05052598938345909;0.500709593296051;0.3101233243942261;0.5032523943528477;0.10056834396289861;1.687625209247281;0.5549814710995917;0.551198309407873;-0.06469047047108019;0.10564582032424638;0.494240546248943;
80;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.20365226704600015;6.068697267919557;4.556224832663043;-2.532384301394612;0.7198242755189621;0.41362565755844116;-0.022706860676407814;0.3122135400772095;0.4142484593965687;1.625638406595078;2.7913855879287968;0.5;-0.28610920405220336;-0.41005063511304873;0.3850147371532208;-0.06371192418771268;0.5671220421791077;-0.1565467119216919;0.30708980560302734;0.5883317803237343;1.8401264458551074;3.8268186273889646;0.3;0.19777576533598742;0.22557647626861368;0.5868996187127065;-0.13398906429483054;0.05722983181476593;0.5035552382469177;0.3119701147079468;0.5067969333129951;0.11316597133856403;1.7179338901417007;0.5493103185805523;0.5433749018125558;-0.08053286397032744;0.11156732199602151;0.495501951849885;
81;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2032830771459158;6.0788540387330965;4.5726021949629;-2.5557215243745657;0.6908308512492669;0.41299986839294434;-0.025060202926397324;0.31292906403541565;0.413759477309344;1.6314004974220568;2.7950842596832857;0.5;-0.2764627218353949;-0.41661536629769796;0.38535359620940485;-0.06672173955616711;0.5696922540664673;-0.15456505119800568;0.30747175216674805;0.5902877428806856;1.8357317658685461;3.8305778105106763;0.3;0.19115332594743256;0.2312150643432097;0.5888075866612106;-0.1314435447636847;0.06339705735445023;0.5039265751838684;0.31350311636924744;0.5078987891871238;0.12514865365185987;1.7354184117306002;0.5442090476935865;0.5368515363779531;-0.08918472672039497;0.11708221099224554;0.4950081025118289;
82;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.205878079099379;6.088775441088087;4.599177437530529;-2.598144295770583;0.6486435668936201;0.4108071029186249;-0.02530018426477909;0.3126707077026367;0.41158544086522963;1.6323051703698266;2.7868593586887975;0.5;-0.25854530769637046;-0.42796533021751787;0.3849525721489878;-0.06809671728653088;0.574398398399353;-0.15029487013816833;0.30743086338043213;0.5937356887316029;1.8267150364613254;3.8357892556128474;0.3;0.181231804470888;0.2390711882436397;0.5925215788464419;-0.12638775131380436;0.07221384346485138;0.5025883316993713;0.3147420287132263;0.5077498107811793;0.142707166812268;1.7522331712043517;0.5358835689864646;0.5270872758036741;-0.09669644872244555;0.12492257104521878;0.4929186868271268;
83;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.20867837467759423;6.09380958091569;4.628402708984991;-2.629208398677862;0.6206718524688758;0.40866923332214355;-0.024480488151311874;0.3122934401035309;0.40940180332313525;1.630627768512719;2.7760856509116696;0.5;-0.24512835136382807;-0.43578904455900636;0.38415639818576075;-0.06805939260721251;0.5775964260101318;-0.1469968855381012;0.30683255195617676;0.5960081506972696;1.820003494776616;3.8383529183463834;0.3;0.17447455068334614;0.24404637092947;0.5950438810784664;-0.12259224844515419;0.08360087126493454;0.5013819336891174;0.3150019645690918;0.5083039928095142;0.16522089658202113;1.7775133532144616;0.5266710681634491;0.5154582470610035;-0.1080981478898966;0.1351466959710349;0.49057211890012775;
84;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.21052355945857773;6.101900993871138;4.654157809089844;-2.6601789422821205;0.5889478812397826;0.4071807265281677;-0.024945562705397606;0.3114088177680969;0.40794414465058254;1.631983956419982;2.7714110645056245;0.5;-0.23151633421240947;-0.4431706070948839;0.3840290931069268;-0.069262623414886;0.581008791923523;-0.14370571076869965;0.30622532963752747;0.5985169568190769;1.813268269728431;3.8417624553263923;0.3;0.16664594005919914;0.24945767308660963;0.5976733859294429;-0.11875994346003868;0.09305988252162933;0.49937117099761963;0.31315603852272034;0.5079682156970782;0.1842407716386887;1.7948571169048086;0.5185146494775589;0.5055534532724295;-0.11520914723734874;0.1436152278488723;0.48785025627388473;
85;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2092364260718676;6.136400793515803;4.675473189257324;-2.723475801946324;0.5060566293755631;0.402972936630249;-0.03654913604259491;0.3066008388996124;0.40462702208560763;1.6612475794712906;2.7870750874336125;0.5;-0.2030201245644809;-0.45692759713309355;0.38267092417380094;-0.08224189575590427;0.5841363668441772;-0.14123769104480743;0.3056361973285675;0.6009687017154751;1.8080320931350737;3.846343323964824;0.3;0.145419571539943;0.26239883424500837;0.5986783239981716;-0.11499780762030659;0.10148928314447403;0.4998408854007721;0.31168973445892334;0.5100401800950657;0.20031997521281095;1.8212750951956271;0.5117453277941675;0.49577573220325416;-0.12684519650931644;0.15106685636479944;0.48715636574984045;
86;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.20738573160843723;6.139299620608517;4.697050012102406;-2.7309772026694907;0.4943509287939254;0.4038008749485016;-0.03378208726644516;0.3062761723995209;0.40521152010925493;1.654262224543903;2.782473475664764;0.5;-0.19958684765531765;-0.4584376623304558;0.38384219018296983;-0.07962585349949074;0.584661602973938;-0.13526232540607452;0.30875930190086365;0.600104229835379;1.7981479111149736;3.833008679335296;0.3;0.14233811666862015;0.2640830561456571;0.5988954146408;-0.10885401979150881;0.10820262879133224;0.5026895999908447;0.311472624540329;0.5142029198831044;0.21201261603779345;1.8537045248916846;0.5048821623739854;0.484811924263143;-0.14093756055679357;0.15668382121764654;0.48859584393516536;
87;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2156587959272019;6.150113601041349;4.695173228575289;-2.7719126918700425;0.4596490450767733;0.39882761240005493;-0.04229145497083664;0.299834668636322;0.4010636253467506;1.6764409740065729;2.7878532370380134;0.5;-0.18065851650529927;-0.4662215143192177;0.380761760749525;-0.08891360640275842;0.5893093347549438;-0.14341232180595398;0.3032718002796173;0.6065085210243043;1.80951268014481;3.8696505122286995;0.3;0.13309008167882933;0.26886247443390554;0.6026183429228268;-0.11652607436256343;0.11415272206068039;0.5069047808647156;0.3132815659046173;0.519599173226217;0.22150060154051246;1.8899808986539104;0.5054794027094835;0.4799484513421718;-0.15861560647611944;0.16214756719489756;0.4910432202171036;
88;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.21666223670634016;6.177468819600594;4.733284632126252;-2.8472967235573283;0.3736578988171095;0.39159607887268066;-0.04314454272389412;0.30330586433410645;0.3939656591066189;1.6805298801694333;2.763833587122068;0.5;-0.14503306123201928;-0.4785033031752961;0.3770927727494787;-0.09099487304142373;0.5904293060302734;-0.12921354174613953;0.3102293312549591;0.6044029324796263;1.7862463677484255;3.838146527395704;0.3;0.1095070092628173;0.2792995075583078;0.6013800069565551;-0.10128359099030874;0.12209919840097427;0.5069575309753418;0.31391265988349915;0.5214538833518982;0.23634569269509115;1.9140028137138456;0.49334967526631157;0.4645777683234824;-0.16601626204967937;0.16855697523332253;0.4903559047703739;
89;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.222081655921056;6.222108699319652;4.754332775135839;-2.938906984416167;0.2632254234717453;0.3820935785770416;-0.05745439603924751;0.30723872780799866;0.38638906611606466;1.7200455143068805;2.774242826293812;0.5;-0.10065037287228225;-0.48976474193297187;0.3720285412898134;-0.1064308702325447;0.59312903881073;-0.1266230046749115;0.30949637293815613;0.60649438743771;1.7811221221668143;3.84120489822443;0.3;0.07805886784702624;0.28966672772419083;0.6009349255954326;-0.09765633190249241;0.1304129958152771;0.50594562292099;0.315991073846817;0.5224830359259753;0.25226959012306666;1.9350111182757728;0.48665669667646877;0.45473384369715136;-0.1733547571209606;0.17588638018499225;0.48861014720889395;
90;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.22801769061505484;6.263325493933339;4.785021631113879;-3.0226792413171597;0.15800706500220266;0.37310612201690674;-0.06814068555831909;0.3095674514770508;0.3792773804418774;1.751436369862722;2.7791607411156365;0.5;-0.05931668157569251;-0.49646906377623157;0.3671744538593375;-0.11778759193594225;0.5949339866638184;-0.120908722281456;0.30461278557777405;0.6070958471373681;1.7712961831089742;3.8337190325217136;0.3;0.047205123517113326;0.29626285003984903;0.5996544990155297;-0.0912824372774711;0.1397124081850052;0.49873507022857666;0.3139423727989197;0.5179345781821839;0.2731325070432671;1.9333625177686817;0.47692083699894405;0.445916089441794;-0.16915178373493836;0.1843040171291846;0.48181989185508284;
91;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2347105723613801;6.239901658145897;4.8137828985617706;-3.1221052838626595;0.009013413038632203;0.36416617035865784;-0.08648044615983963;0.30992090702056885;0.3742938246908382;1.803952682740288;2.8136146652041285;0.5;-0.009743068168914508;-0.4999050636097377;0.3631918635417664;-0.1364709525208134;0.5971658825874329;-0.11476802080869675;0.3011428415775299;0.6080943922836101;1.7606690337065976;3.826963960210037;0.3;0.002703987298526968;0.29998781384031153;0.5974362813172855;-0.08476923942466559;0.14847558736801147;0.4952608048915863;0.31487083435058594;0.5170379724025479;0.2912666250887824;1.9470476234839738;0.46783523858167503;0.43510949836292223;-0.17189978153895066;0.1919865372043037;0.47807082673769125;
92;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.24272588700953643;6.1772094518628045;4.837146672279156;3.081853575325181;-0.14720273025074437;0.35771167278289795;-0.10664325207471848;0.3096485137939453;0.37326990778552055;1.860533231345809;2.8665338567388523;0.5;0.029851776112037823;-0.499108075934418;0.3606968503941017;-0.15655405966816027;0.6003872156143188;-0.11158664524555206;0.2986544370651245;0.6106688039111473;1.7545573760290272;3.8307606733946473;0.3;-0.044001507600034524;0.2967555683199965;0.5959870648543154;-0.08191108841355241;0.1567135602235794;0.49173519015312195;0.31370508670806885;0.5161033202691845;0.30851874112859606;1.9596583486347776;0.46049252056734424;0.4261126587475417;-0.17458912782177197;0.19932482609833357;0.47427627737094474;
93;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2539032080278811;6.120601019098175;4.872605484418278;3.0098799364132756;-0.3497286219351586;0.35110557079315186;-0.11993753165006638;0.3134044408798218;0.3710257852768398;1.8999680044134817;2.898003136981403;0.5;0.06566610837100006;-0.49566920643853607;0.3576721816302519;-0.16950445229391997;0.6043470501899719;-0.10161835700273514;0.29979193210601807;0.6128308474230518;1.7373837163320707;3.821825246310757;0.3;-0.10279286090492036;0.2818397199597347;0.5940677640994799;-0.07343438500676167;0.1659328192472458;0.4895384609699249;0.30975469946861267;0.5168961261918509;0.3268038935707626;1.9818807288167386;0.44943126864375177;0.41198826468074873;-0.17959436238389417;0.20713164571532067;0.4715790247315355;
94;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2636383992559112;6.055606244757777;4.904341701362396;2.9622650001771373;-0.630727845538945;0.3490338623523712;-0.13798679411411285;0.31355491280555725;0.37531985348300534;1.9472783916108811;2.9606262647565713;0.5;0.08918402453059175;-0.4919819201642747;0.3579522648054304;-0.18718498613054033;0.6085025668144226;-0.09128350764513016;0.3024868667125702;0.6153113460580256;1.7196993291890719;3.8134990729053246;0.3;-0.17691981631656375;0.24227954638085594;0.5908105851827662;-0.06705555300704456;0.17338968813419342;0.48883479833602905;0.3073559105396271;0.5186746996099763;0.3408557233718821;2.0047555966019557;0.43963381811695024;0.39888333547674143;-0.18485123399922726;0.21327802168186755;0.47034967493610635;
95;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.26841729035868345;6.016379800583984;4.931091399877405;2.9462395805765276;-0.8322067412699646;0.35118502378463745;-0.14857393503189087;0.30813533067703247;0.38132025267677155;1.9710264915388744;3.0062713270668806;0.5;0.09705645216727442;-0.49048959733382885;0.3608906690013649;-0.19762289476527375;0.6112255454063416;-0.0820399671792984;0.3064624071121216;0.6167067565480858;1.7042209849432715;3.803241305223617;0.3;-0.221825654801707;0.20197370836768316;0.5890429799261708;-0.06184259634253009;0.17943190038204193;0.48832863569259644;0.3055899143218994;0.5202505774260165;0.3521270776410903;2.0238323847375663;0.4314639689770716;0.3879389080035454;-0.18885062928797505;0.2182257911823965;0.46944357276379894;
96;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2727612284510475;5.999878545896235;4.947829709848986;2.953330965923888;-1.006226922569597;0.3526967465877533;-0.15433281660079956;0.30354538559913635;0.38498521183744433;1.9832733767042912;3.0321798569772307;0.5;0.09357579021097949;-0.49116552351156606;0.36205432560885126;-0.20344936895195617;0.615105152130127;-0.0798981711268425;0.30745431780815125;0.6202725738950907;1.6999666154209387;3.812183949887503;0.3;-0.25344572097167306;0.16051562703098052;0.5897605800329596;-0.06384660842374446;0.18596185743808746;0.48722395300865173;0.30545318126678467;0.5215064647798725;0.3646110180903389;2.0425280482098476;0.4263973376384379;0.37982736268243017;-0.19376755172850188;0.22394459370633046;0.46784719783580153;
97;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2716559668340442;6.009172339213135;4.963272468850001;2.946305123547762;-0.9557793716145668;0.35343798995018005;-0.1491106152534485;0.3034725487232208;0.38360446858878683;1.9700266155247985;3.0137605797502145;0.5;0.09702430381325712;-0.4904959576485343;0.3631404203315058;-0.19816021101830192;0.6154783368110657;-0.07747388631105423;0.30650970339775085;0.6203352207829681;1.696013647558348;3.8084609926945183;0.3;-0.24502909930428987;0.17309171122306363;0.5909754268806366;-0.060164715188747865;0.19167427718639374;0.4853760600090027;0.30744585394859314;0.5218514617827467;0.3761008092287634;2.055722791730237;0.42175624411707313;0.37313164171836777;-0.19659884892922397;0.22898744135823051;0.46571617511608027;
98;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.27068929212394266;6.000159150249198;4.977904090286035;2.941691580117407;-0.9373963543525703;0.3524914085865021;-0.15217365324497223;0.30218711495399475;0.38393621067726524;1.978335661848441;3.023309567088094;0.5;0.09928618761985432;-0.4900431133562792;0.3624200273484875;-0.20117796458060017;0.6124322414398193;-0.0766524225473404;0.3047301471233368;0.6172105347751099;1.6953095049180522;3.7962068168810834;0.3;-0.24180592977330348;0.1775665856135895;0.588251648462489;-0.05889576398598144;0.1979638934135437;0.4815608859062195;0.307777464389801;0.5206636053444026;0.3900282880245012;2.0637773515932585;0.41738999685834777;0.36768969737480073;-0.19753150614987725;0.23473286315102376;0.46180773529123176;
99;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2737047774022362;5.988972660744684;4.993735627967075;2.9469779019434856;-1.0599857191057709;0.3493148982524872;-0.15584245324134827;0.29754236340522766;0.38250198479671615;1.9904335033465494;3.0300595885170525;0.5;0.09669428679656389;-0.49056112249229844;0.35898432693214355;-0.2048985654905781;0.6114468574523926;-0.07709512859582901;0.3023146986961365;0.6162880157374585;1.6962208569116475;3.7936778843582992;0.3;-0.2617045502176614;0.14666536194811483;0.5852764024306264;-0.06242859240101753;0.20553718507289886;0.4771082401275635;0.30046606063842773;0.5194976489314574;0.40677117769913634;2.0747486570235942;0.4127012817659512;0.36139461518175453;-0.19928943797625256;0.24167664659107432;0.4571792963299382;
100;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.27637728481234347;5.9668776593653545;5.004656672846126;2.9530876203178567;-1.2041780732290839;0.3447001278400421;-0.16337737441062927;0.29548490047454834;0.3814581819836249;2.013403596330454;3.0491586337752814;0.5;0.09369531041113789;-0.49114273771171707;0.3540696588811559;-0.212491648181801;0.6072682738304138;-0.07710818946361542;0.30191880464553833;0.6121441246008388;1.6970959485162225;3.7789290150252146;0.3;-0.2800634711498016;0.10753814266354164;0.5792619267154336;-0.06635437519726126;0.21148769557476044;0.4754078984260559;0.29609596729278564;0.5203265467621286;0.4185673141827619;2.0906485989036536;0.4094892443400904;0.3553926739938048;-0.20341457298274232;0.24702696297414092;0.45506644112778166;
101;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2819599871590124;5.9210507195713795;5.016605129086187;2.976243114699215;-1.56469853900934;0.3397499620914459;-0.17700035870075226;0.29873234033584595;0.38309158659690495;2.0510807551616965;3.092901254862662;0.5;0.08229855626353468;-0.49318044125546767;0.3479798177177994;-0.22631840282629903;0.6011724472045898;-0.07136078923940659;0.2919892966747284;0.6053929909726626;1.6889461675534903;3.7447286359706946;0.3;-0.2999944225649005;0.001829324998981068;0.5711730049480997;-0.07117785673950848;0.21534974873065948;0.47917965054512024;0.29349637031555176;0.5253462208628722;0.42236598946009113;2.119221418016758;0.40599662309411494;0.3464558578836407;-0.21166387623289754;0.24999533451902356;0.4580132629218305;
102;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.28979544359384773;5.874603667395907;5.021479953273552;3.0510876420822184;-2.078361497581509;0.33574533462524414;-0.19270272552967072;0.30046749114990234;0.38711661053122065;2.0918449336104468;3.148796795543657;0.5;0.04519075265332148;-0.4979536081550432;0.34026440989057627;-0.24249808634517503;0.5970677137374878;-0.06743495911359787;0.2882268726825714;0.6008638185964964;1.6832632938267682;3.7211565311635626;0.3;-0.26217916431247906;-0.14581524543205385;0.5708497973062399;-0.08201648365680325;0.21941661834716797;0.48928597569465637;0.2882683575153351;0.5362316835271659;0.42155793992073426;2.171569040698562;0.4045782947092659;0.33373625559471315;-0.22870003990265916;0.2527902439066393;0.4664159717043905;
103;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.3022296284397583;5.812450074750487;5.030585867792376;3.2309774441903514;3.6872424885139496;0.3336845338344574;-0.21330219507217407;0.29895973205566406;0.3960343350555946;2.139565265070186;3.2309774441903514;0.7651549714414339;-0.06830218040173434;-0.7621003493464036;0.326854315794284;-0.2895122300068144;0.5931618809700012;-0.05833686143159866;0.2924707233905792;0.5960236626490256;1.6688300326410868;3.6872424885139496;0.2887745599257634;-0.14986639391331597;-0.24684167078460867;0.5781752415786696;-0.08302102851005953;0.222009539604187;0.5022169947624207;0.2838081419467926;0.5490993949217758;0.41623059325387674;2.227762971862765;0.40193939864002526;0.3182750677888251;-0.24547150833268602;0.25383704638306953;0.47766984392915207;
104;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.3168534485528849;5.760704414124565;5.0334474018838105;3.296084006508323;3.668497777063976;0.328286349773407;-0.23083782196044922;0.2972731292247772;0.4013203551964338;2.1836399337948795;3.296084006508323;0.7575068657046966;-0.11656328557424038;-0.74848490435405;0.31663002121598294;-0.3056863123958542;0.5908920168876648;-0.053540412336587906;0.2992694079875946;0.5933126927470406;1.661159040739859;3.668497777063976;0.2998511974046875;-0.1507833659479241;-0.25918162963149854;0.5758136802928724;-0.07945857529973777;0.22303873300552368;0.5111793875694275;0.281809538602829;0.557719143204323;0.4114211354440831;2.2631790527382893;0.4011129735133937;0.3087475392903827;-0.25605970886277696;0.25391348693456195;0.4855734166831498;
105;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.3326919407350831;5.711033603283257;5.03967735660491;3.3653566657191005;3.658625621606298;0.32079312205314636;-0.2496044784784317;0.30104660987854004;0.40646109633407074;2.2320312049887807;3.3653566657191005;0.7497841387809447;-0.16637811884960643;-0.7310913597735575;0.3041553101681857;-0.32271361445578745;0.5888839960098267;-0.05259886756539345;0.30444660782814026;0.5912283836434642;1.6598795010924507;3.658625621606298;0.3118017585920351;-0.15412457812554223;-0.27104603129119853;0.5734715381972725;-0.0797034706945133;0.2273513823747635;0.5141050219535828;0.2798219919204712;0.5621322127983859;0.4163715505177741;2.2883765400935063;0.39931849933798436;0.30084619673505736;-0.26257728352542414;0.2574360020482692;0.48784729360104034;
106;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.34088087878138584;5.685099872977947;5.043030523033941;3.41566294854623;3.6580448747651775;0.31680843234062195;-0.2622889280319214;0.3046853840351105;0.4112943770224155;2.262325508754293;3.41566294854623;0.7455970037514871;-0.2017973561738134;-0.7177692658817694;0.2966286967232406;-0.3340658546200983;0.5874630212783813;-0.055055081844329834;0.30601346492767334;0.5900371712073823;1.6642400745526533;3.6580448747651775;0.3183151300856506;-0.1571834340505205;-0.276799367957245;0.5717446778733293;-0.08273501864005434;0.23313644528388977;0.5163809061050415;0.2835046947002411;0.566570244814773;0.4240852904070088;2.3161982105272685;0.3983553805943211;0.2927176592450216;-0.27019137886794575;0.2624082112083919;0.48936176821824695;
107;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.34536960431859937;5.668186442321159;5.043790410879484;3.4736869785229016;3.6631502303523464;0.3149970471858978;-0.27561601996421814;0.30474868416786194;0.41855385579008947;2.289614825569287;3.4736869785229016;0.7428071744537708;-0.2421726961269511;-0.702221392205192;0.2907797775732027;-0.34583815918473737;0.5856022238731384;-0.06101638823747635;0.3064889907836914;0.5887724214318396;1.6746159607108593;3.6631502303523464;0.3223305996278617;-0.1605951709770141;-0.279474876358002;0.5695427067754371;-0.08896387587327655;0.2417871206998825;0.5200220942497253;0.2889920175075531;0.5734840802011942;0.43522106441075703;2.358126431620611;0.3981373874362869;0.2809812303961656;-0.2820690118386791;0.26988524373949907;0.4918151930658574;
108;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.3548917538723446;5.639302227294171;5.048577666469901;3.564911972427663;3.66449887461873;0.3146049678325653;-0.29521849751472473;0.2984886169433594;0.4314281482005793;2.3244148940118876;3.564911972427663;0.7379324669101354;-0.30313456560005325;-0.6727954821924305;0.28429151127255997;-0.36249804573396777;0.5841463804244995;-0.0643601343035698;0.3056803345680237;0.5876812236668938;1.6805318141264722;3.66449887461873;0.33015894587925765;-0.16488141398513895;-0.2860402923826708;0.5676582390259857;-0.09296416354183687;0.25204238295555115;0.5272433757781982;0.2942892014980316;0.5843893737123418;0.44592417341678686;2.4160022782950845;0.3967663212403693;0.2632850934853423;-0.2968239768263853;0.2783708923040854;0.4975609780955597;
