i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
115;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5628196655163835;4.332645291446487;4.761135673805072;-0.040707029429780495;4.042448430111027;-0.3424329459667206;-0.12781468033790588;0.25458815693855286;0.3655091175242118;-1.9280359266465503;-0.040707029429780495;0.384478014470768;-0.015646635773052947;0.3841595064558074;-0.34399760954402586;-0.08939872969232515;0.21064196527004242;-0.2320937216281891;0.30096524953842163;0.3134286731491698;2.4046093647999363;4.042448430111027;0.6288592630674055;-0.49293673018954615;-0.3904834859193393;0.16134829225108782;-0.27114207022012304;0.23991352319717407;0.1972990781068802;0.29742559790611267;0.31062103089569737;0.8825597314254223;2.5064113753691046;0.4844957184253652;0.28746266950611504;-0.39000168565395826;0.26865979014778557;0.15829890954148435;
116;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5740197809768562;4.329647295628305;4.755835419211054;0.054336540399604616;4.065655582604173;-0.3596755862236023;-0.12048368901014328;0.24424904584884644;0.3793189247095179;-1.894027051300623;0.054336540399604616;0.38364482396604926;0.020835676195054973;0.3830786153695293;-0.3575920186040968;-0.08217582747319035;0.20232778787612915;-0.23732082545757294;0.29674094915390015;0.3118616807860685;2.435620244327682;4.065655582604173;0.6282395945814578;-0.5013706611737293;-0.3785663063640132;0.15219072175875623;-0.27517745609397426;0.24611422419548035;0.19200855493545532;0.3009175658226013;0.3121530017791675;0.9082703563591499;2.539757068009143;0.48617926060641387;0.27525354634662524;-0.40075648300109323;0.2736395788301429;0.151932906635346;
117;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5742850090117831;4.384413393313489;4.781097362263232;0.08109416934071911;4.119109419101686;-0.3672232925891876;-0.1296764314174652;0.2302132099866867;0.3894469456616814;-1.9102541032731526;0.08109416934071911;0.3991209579626193;0.03233091923424463;0.3978093145546842;-0.36399020066576315;-0.08989549996199679;0.19488833844661713;-0.24729354679584503;0.29170745611190796;0.31485800410558407;2.474159290040336;4.119109419101686;0.6202079666659576;-0.5142216156705623;-0.34674782175678914;0.1434661768795609;-0.28196832897152396;0.2579478621482849;0.17598922550678253;0.2946917414665222;0.3122648028218162;0.9720713451239814;2.604114986611548;0.47816376144204725;0.24480594635944058;-0.4107439973797132;0.28242845678422895;0.1349148257688112;
118;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5609360347715545;4.426532187376664;4.784915666373772;0.0692752573035828;4.119195318655917;-0.3656202554702759;-0.13378788530826569;0.22930623590946198;0.389329384282008;-1.9215830766525885;0.0692752573035828;0.41137253082347575;0.028475149497548837;0.41038582453248035;-0.362772740520521;-0.09274930285501765;0.1835194081068039;-0.24822068214416504;0.2970534861087799;0.3086954489395434;2.5049491107240764;4.119195318655917;0.6095380037276548;-0.5054042968878929;-0.34073901255293493;0.1329789784180146;-0.2822945833994585;0.2650337815284729;0.16768673062324524;0.2982417941093445;0.3136267606222325;1.0066794699182617;2.6455044619225045;0.4769543898731683;0.22702501658294957;-0.41945814077783455;0.28773628318676786;0.12574091654546177;
119;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5467305391632092;4.463652280998097;4.777211117367159;0.04813018566005206;4.139473805163893;-0.36095502972602844;-0.13233214616775513;0.23072826862335205;0.38444808543401826;-1.922197085586416;0.04813018566005206;0.4223994488694201;0.02032231561838042;0.42191029602641456;-0.3589227981641904;-0.09014111656511367;0.1725023239850998;-0.2520715892314911;0.3008865714073181;0.30544580186663217;2.541455195411681;4.139473805163893;0.5967182078410381;-0.5014367972182743;-0.3234714175387056;0.12235864426327236;-0.28441873098536163;0.2715955972671509;0.16107776761054993;0.2993055284023285;0.3157692443435534;1.0354810055992534;2.6849607723935263;0.4793953003823139;0.21137861123555385;-0.4302777437200042;0.29273345839070625;0.1180499932385495;
120;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5354243292956412;4.4862425519082425;4.776822825430461;0.025616680170451045;4.167403863281525;-0.35524553060531616;-0.126712366938591;0.23711998760700226;0.3771676165184821;-1.913418177673763;0.025616680170451045;0.4292061747885645;0.010993634851278909;0.4290653568739715;-0.35414616712018826;-0.08380583125119385;0.16414077579975128;-0.2567780315876007;0.2992616295814514;0.30475752949869356;2.572824374234479;4.167403863281525;0.5900156794147028;-0.5045430617031719;-0.3058672928614346;0.1136864696294341;-0.2873647608737442;0.27851682901382446;0.15372566878795624;0.2969823479652405;0.3181245122404439;1.066461892485354;2.7276339180440217;0.479518383452406;0.19287995635011337;-0.43901617567828527;0.2978048246488358;0.10982405122012771;
121;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5256359233432287;4.511992365131321;4.763240067691688;0.0031657312578709518;4.193111870471173;-0.35039183497428894;-0.12482023239135742;0.25135141611099243;0.37196038556663774;-1.9130108178778806;0.0031657312578709518;0.43704566015554114;0.0013835667964843758;0.43704347015338463;-0.3502534782946405;-0.08111588537601896;0.15732239186763763;-0.2609061896800995;0.29876983165740967;0.3046676464548584;2.598981547253441;4.193111870471173;0.5783528144393829;-0.5021132722213615;-0.2870091284769741;0.10711106464550149;-0.28960710252779687;0.2840656638145447;0.15216006338596344;0.29850631952285767;0.3222514332753515;1.0790363077655425;2.7606341275244612;0.4838275263601812;0.17989212939850918;-0.44914128850984286;0.3020548767543956;0.10724593453497916;
122;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5126105628960617;4.5419055586772235;4.789786525341048;-0.033205425302373026;4.211761733538789;-0.3431586027145386;-0.12411841005086899;0.27991482615470886;0.3649153413198055;-1.9178507491522094;-0.033205425302373026;0.4462502044518887;-0.01481520493834343;0.44600420925814965;-0.3446401232083729;-0.07951798912505402;0.15009601414203644;-0.26365146040916443;0.3006947636604309;0.30338244187363844;2.624054809525014;4.211761733538789;0.5773439822927989;-0.5064932935944393;-0.27711120048378574;0.09944668478259251;-0.291362580457543;0.29425108432769775;0.1385781168937683;0.29607337713241577;0.32525005013043246;1.1306560276864757;2.8270381750374245;0.4754126140197638;0.14708925897307923;-0.4520861681846231;0.3089600102250057;0.093369500075306;
123;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.49245612129626665;4.5871584443836335;4.800932105885316;-0.09615071168824085;4.214873378671769;-0.33190441131591797;-0.1278262436389923;0.30385589599609375;0.35566850691876145;-1.9384181138824774;-0.09615071168824085;0.46034432495456706;-0.04419426525011505;0.45821803154925983;-0.33632383784092945;-0.08200444048406633;0.14150092005729675;-0.26347440481185913;0.3028191030025482;0.2990673375145218;2.6487403305011568;4.214873378671769;0.5670372427939324;-0.4982958487843151;-0.27061500660470406;0.09167133517886525;-0.29053590547232955;0.30105170607566833;0.12881460785865784;0.2976332902908325;0.3274527949626486;1.1664871292068861;2.8736949654821267;0.4718891567716438;0.12491127849103154;-0.4550566434900044;0.3135428339247715;0.0833089435096574;
124;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47463816171052414;4.621645842264208;4.82485167795768;-0.13489040035114783;4.2107691522619906;-0.3245318830013275;-0.12675845623016357;0.313825786113739;0.3484087388545839;-1.943163198374867;-0.13489040035114783;0.47119445383342484;-0.06336703483915483;0.46691415936879965;-0.330868586485243;-0.08006704029328361;0.13057738542556763;-0.2615061402320862;0.30081605911254883;0.29229422670258265;2.6784826438893408;4.2107691522619906;0.563813551691188;-0.49435444192589645;-0.27110774024134265;0.08114194123297798;-0.28861691425622044;0.30880722403526306;0.11295001953840256;0.2941313087940216;0.32881546272961476;1.220149014667435;2.934037958641202;0.46435179910203683;0.09568790493275912;-0.4543857592166348;0.318376014528539;0.06751144361673908;
125;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4587263465768911;4.63540944154682;4.819926092532786;-0.16773348619135875;4.2118474537906;-0.31666770577430725;-0.11664198338985443;0.3244997560977936;0.33746672157337576;-1.9237170170590774;-0.16773348619135875;0.4755448814392077;-0.07939130250571329;0.4688709367720252;-0.32460683602487855;-0.06975488971265191;0.11913584172725677;-0.2598381042480469;0.29386427998542786;0.2858481925835475;2.711692424487742;4.2118474537906;0.5580802134930015;-0.4896165019709995;-0.26782308655169446;0.07017419153015683;-0.2866204129032163;0.31339031457901;0.10467678308486938;0.29756322503089905;0.33040992447099354;1.248433209840942;2.970123399669247;0.4659009143932287;0.07949678494223017;-0.45906853869144143;0.321339993073233;0.05876992921572524;
126;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4535137983635874;4.641563911642539;4.808975940826933;-0.14016079698180095;4.228912743595845;-0.31926673650741577;-0.1057281419634819;0.32551243901252747;0.33631783931743175;-1.8905889569357002;-0.14016079698180095;0.477493262914718;-0.06670692453186602;0.47281074686225555;-0.32593742896060235;-0.05844706727725635;0.10713614523410797;-0.26017990708351135;0.29022151231765747;0.2813747281928647;2.7509749547068387;4.228912743595845;0.5527992726990388;-0.48943980425099143;-0.2569741502784618;0.05819216480900883;-0.2858773221113575;0.3169570565223694;0.0959770604968071;0.29992926120758057;0.33116970245016714;1.2767655883541853;3.002166713687163;0.46935048983737726;0.0652278192036051;-0.46479588413897105;0.3234798384427299;0.04949747208290999;
127;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4572796892448836;4.649975440260598;4.794633416455918;-0.0828639432099608;4.283301197631107;-0.32735520601272583;-0.09632831066846848;0.32571709156036377;0.3412338997518786;-1.8569809409784568;-0.0828639432099608;0.480158889789481;-0.03974234116013206;0.47851134340052864;-0.33132944012873905;-0.04847717632841561;0.0969635397195816;-0.26679331064224243;0.2887194752693176;0.2838672200843186;2.792994499282142;4.283301197631107;0.5457288517189012;-0.49625615638820497;-0.22704582543010088;0.04733792408076111;-0.28949789318525254;0.3188445568084717;0.08699243515729904;0.3036660850048065;0.33049891857763714;1.304442608558474;3.026567685280327;0.47387957120036484;0.05438786529475835;-0.47074813659718384;0.3242833433379475;0.03991762149758066;
128;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4615055626217052;4.666627803713355;4.778699736994616;-0.041951881092594595;4.370765743640097;-0.3325173854827881;-0.08776000887155533;0.3255676031112671;0.34390351961770405;-1.828838334768004;-0.041951881092594595;0.4854439199521442;-0.02035931245015213;0.48501680158017296;-0.3345533167278033;-0.03925832871353803;0.0874815508723259;-0.2790406346321106;0.2866489291191101;0.29243238110530506;2.8377894689453504;4.370765743640097;0.5355253649800055;-0.5045784761885297;-0.17941008306176523;0.03702370325347293;-0.2969816429382871;0.318885862827301;0.07718969881534576;0.3056354224681854;0.3280951738662366;1.333303898760381;3.0436628580974507;0.47892348643256305;0.046825949869012215;-0.4766288244279674;0.32356845781420224;0.029526816372549024;
129;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4649293078870777;4.678038140951796;4.772788649360471;-0.0032920704593520367;4.441698062952163;-0.3370228409767151;-0.07892045378684998;0.3259352743625641;0.3461399043247376;-1.800821059771532;-0.0032920704593520367;0.4890700858851997;-0.001610050274077287;0.48906743568333344;-0.3371838460041228;-0.030013710218516634;0.07806192338466644;-0.28835755586624146;0.2887274920940399;0.2987369142032268;2.877217081180264;4.441698062952163;0.5300702511537154;-0.510768472835529;-0.1417393322808615;0.026985076101113545;-0.3025314890943276;0.31858620047569275;0.06590040773153305;0.3044564723968506;0.3253306485296468;1.3668204233611496;3.0635992202593356;0.4807975165575436;0.03746104298075391;-0.47933591789755914;0.3223323047737681;0.01796681594177714;
130;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.46626331971561197;4.675169857333534;4.749152503102085;0.020376030564978775;4.505544485619567;-0.33640459179878235;-0.06436222046613693;0.3238475024700165;0.3425062697333247;-1.759835683231486;0.020376030564978775;0.48815825113862726;0.009946039175305788;0.4880569172334784;-0.33540998788125176;-0.015556528742789094;0.06817103177309036;-0.29613807797431946;0.29211679100990295;0.30388328483042926;2.915334174102048;4.505544485619567;0.5235065827463204;-0.5123474330394344;-0.10751395275326989;0.016936288469146923;-0.30688947324964644;0.31817707419395447;0.061025142669677734;0.30467650294303894;0.3239764167041788;1.3813013700245473;3.0714103786309335;0.48830307505555953;0.03424209431386834;-0.48710098756388864;0.3216012836253413;0.012315043913288873;
